               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 133,            0.015032,           0.0072084,                   0,             0.99951,                   1,               0.995,              0.9327,           0.0096496,           0.0034239,                   0,            0.003466,            0.003466,            0.003466
                 134,             0.01207,            0.006616,                   0,             0.99945,                   1,               0.995,             0.95787,           0.0084974,           0.0035354,                   0,           0.0034165,           0.0034165,           0.0034165
                 135,            0.014519,             0.00717,                   0,             0.99938,                   1,               0.995,             0.93993,           0.0090492,           0.0038829,                   0,            0.003367,            0.003367,            0.003367
                 136,            0.013469,           0.0064039,                   0,             0.99937,                   1,               0.995,              0.9365,           0.0086731,           0.0039285,                   0,           0.0033175,           0.0033175,           0.0033175
                 137,            0.011129,           0.0064367,                   0,             0.99947,                   1,               0.995,             0.92975,            0.010978,            0.003804,                   0,            0.003268,            0.003268,            0.003268
                 138,             0.01305,           0.0065056,                   0,             0.99947,                   1,               0.995,             0.94231,           0.0086445,           0.0037749,                   0,           0.0032185,           0.0032185,           0.0032185
                 139,            0.014132,            0.006056,                   0,             0.99946,                   1,               0.995,             0.94184,           0.0090777,           0.0035676,                   0,            0.003169,            0.003169,            0.003169
                 140,            0.014557,           0.0065411,                   0,             0.99946,                   1,               0.995,             0.95668,            0.010838,           0.0035265,                   0,           0.0031195,           0.0031195,           0.0031195
                 141,            0.012604,           0.0067425,                   0,             0.99947,                   1,               0.995,             0.95329,            0.010076,           0.0033712,                   0,             0.00307,             0.00307,             0.00307
                 142,            0.011987,           0.0055808,                   0,             0.99949,                   1,               0.995,             0.96159,           0.0083778,           0.0032166,                   0,           0.0030205,           0.0030205,           0.0030205
                 143,            0.011645,           0.0061122,                   0,             0.99948,                   1,               0.995,             0.95288,           0.0092829,           0.0033886,                   0,            0.002971,            0.002971,            0.002971
                 144,             0.01251,           0.0066513,                   0,             0.99952,                   1,               0.995,             0.95027,             0.01161,           0.0034262,                   0,           0.0029215,           0.0029215,           0.0029215
                 145,            0.013909,           0.0062424,                   0,             0.99953,                   1,               0.995,              0.9563,           0.0083659,           0.0034399,                   0,            0.002872,            0.002872,            0.002872
                 146,            0.010905,           0.0058377,                   0,             0.99944,                   1,               0.995,             0.96245,           0.0075549,           0.0034051,                   0,           0.0028225,           0.0028225,           0.0028225
                 147,            0.012786,           0.0066522,                   0,              0.9995,                   1,               0.995,             0.95458,           0.0082696,           0.0035843,                   0,            0.002773,            0.002773,            0.002773
                 148,            0.010814,           0.0058514,                   0,              0.9995,                   1,               0.995,             0.96752,           0.0087576,           0.0031885,                   0,           0.0027235,           0.0027235,           0.0027235
                 149,            0.012437,           0.0069837,                   0,             0.99953,                   1,               0.995,             0.95471,           0.0080328,           0.0032322,                   0,            0.002674,            0.002674,            0.002674
                 150,             0.01241,           0.0064505,                   0,             0.99949,                   1,               0.995,             0.95952,           0.0082184,           0.0030769,                   0,           0.0026245,           0.0026245,           0.0026245
                 151,             0.01365,           0.0064782,                   0,             0.99949,                   1,               0.995,             0.95899,           0.0081103,           0.0030574,                   0,            0.002575,            0.002575,            0.002575
                 152,            0.011098,           0.0058969,                   0,             0.99952,                   1,               0.995,             0.96197,           0.0086939,           0.0037252,                   0,           0.0025255,           0.0025255,           0.0025255
                 153,            0.014127,           0.0072752,                   0,             0.99951,                   1,               0.995,             0.94654,           0.0090221,           0.0041351,                   0,            0.002476,            0.002476,            0.002476
                 154,             0.01315,           0.0063506,                   0,             0.99947,                   1,               0.995,             0.93405,           0.0086152,           0.0042683,                   0,           0.0024265,           0.0024265,           0.0024265
                 155,            0.011718,           0.0064992,                   0,             0.99949,                   1,               0.995,             0.95394,           0.0077472,           0.0036963,                   0,            0.002377,            0.002377,            0.002377
                 156,            0.011225,           0.0067088,                   0,              0.9995,                   1,               0.995,             0.97033,           0.0071895,           0.0033921,                   0,           0.0023275,           0.0023275,           0.0023275
                 157,            0.012388,           0.0061482,                   0,             0.99948,                   1,               0.995,             0.97107,           0.0079673,           0.0034476,                   0,            0.002278,            0.002278,            0.002278
                 158,            0.012801,            0.007354,                   0,             0.99951,                   1,               0.995,             0.97506,           0.0068638,           0.0031303,                   0,           0.0022285,           0.0022285,           0.0022285
                 159,            0.012663,           0.0058625,                   0,             0.99953,                   1,               0.995,             0.97314,           0.0065892,           0.0029509,                   0,            0.002179,            0.002179,            0.002179
                 160,            0.011828,           0.0055926,                   0,             0.99952,                   1,               0.995,             0.97499,           0.0079012,           0.0029636,                   0,           0.0021295,           0.0021295,           0.0021295
                 161,            0.011565,           0.0061711,                   0,             0.99951,                   1,               0.995,              0.9744,           0.0071515,           0.0028861,                   0,             0.00208,             0.00208,             0.00208
                 162,            0.011355,           0.0067132,                   0,             0.99951,                   1,               0.995,             0.97376,            0.010255,           0.0029364,                   0,           0.0020305,           0.0020305,           0.0020305
                 163,            0.010162,           0.0057272,                   0,             0.99954,                   1,               0.995,             0.97854,           0.0084481,           0.0033045,                   0,            0.001981,            0.001981,            0.001981
                 164,            0.011683,           0.0059165,                   0,             0.99883,                   1,               0.995,             0.95724,            0.010233,           0.0040896,                   0,           0.0019315,           0.0019315,           0.0019315
                 165,            0.011569,           0.0068101,                   0,             0.99959,                   1,               0.995,             0.96361,           0.0088094,           0.0039275,                   0,            0.001882,            0.001882,            0.001882
                 166,            0.010713,           0.0064238,                   0,              0.9994,                   1,               0.995,             0.94674,           0.0081965,           0.0039516,                   0,           0.0018325,           0.0018325,           0.0018325
                 167,           0.0094909,           0.0051847,                   0,             0.99955,                   1,               0.995,             0.95895,           0.0081371,           0.0038048,                   0,            0.001783,            0.001783,            0.001783
                 168,           0.0096324,           0.0064368,                   0,             0.99952,                   1,               0.995,             0.97167,           0.0070336,           0.0034754,                   0,           0.0017335,           0.0017335,           0.0017335
                 169,            0.010048,           0.0051923,                   0,             0.99952,                   1,               0.995,             0.96946,           0.0069833,           0.0033896,                   0,            0.001684,            0.001684,            0.001684
                 170,           0.0096704,           0.0052366,                   0,             0.99955,                   1,               0.995,              0.9796,           0.0063159,           0.0030876,                   0,           0.0016345,           0.0016345,           0.0016345
